MMI_DRUG_ID;SCD_RXCUI
55036812;834241
48544701;283504
48545001;283504
54918667;668363
54951022;721796
54951022;845034
1772301;284215
55039581;314285
1773001;205964
55014429;1871444
55014429;891893
1773401;308048
55036918;351175
1773501;197321
55039582;401938
54951023;310792
54918698;578325
55039583;311207
1794501;313412
55039584;799056
55039584;845129
55014424;891874
1794601;313413
54918718;802749
54918337;2588561
1803201;197919
48547801;309374
55039602;1037179
55036922;199524
55002769;402019
55002769;2123194
55036826;2045951
55036837;1868018
55039598;349545
55039598;1998451
55036932;1012895
55039360;351257
48556101;311282
55039585;862019
55039585;862022
54959624;1998462
54959624;402131
1803501;198182
1803901;197388
48558601;854905
48558701;854901
54915512;141992
54918343;999991
1804901;197462
54991475;308739
1805401;197931
54971215;314184
55036920;314285
54950964;835919
55039374;245417
1805601;198352
55039600;402131
55039600;1998462
55036924;197313
1805701;105331
55039379;2396764
55036945;153098
54950979;2682741
48562401;487056
55039605;2200644
55036946;314229
54918361;1999667
55039607;2200656
55036947;309147
55013669;1592750
55036948;1666332
54918378;596934
54918378;2200181
55039606;2200652
55036949;1116635
54997926;1918042
48564201;834295
48577201;197304
54951032;2099946
55036974;856853
55039404;1919088
54911106;312743
48584001;858733
55036980;856762
55039408;596930
55039408;2200175
55039416;2591502
48584901;251347
54997923;1918042
55026343;309307
54918673;668364
54918682;153822
54955779;596934
54955779;2200181
54964225;597730
55036997;848131
55014431;2196901
55014431;2196894
54951033;2099954
54906441;310792
55036998;582671
54918441;582671
54918685;639537
54918493;2588561
54906446;310793
1830401;309594
54918675;403884
54951259;310297
54959616;402131
54959616;1998462
54951312;855172
54965629;1422086
54960374;310140
55013753;1545658
54960300;2047241
55037435;2619683
55037435;153444
55039433;1799212
55037010;856845
55039597;1998451
55039597;349545
54991446;200082
54951629;198440
55039611;1363493
55013822;722122
55017779;562084
55037011;856834
54809794;314214
55037017;2044922
55037475;897026
55037475;897021
54918678;668365
55014426;892646
48602801;855633
54951350;238019
55039599;349490
55039599;1998454
55014391;205305
55013856;1551782
55039612;1363493
55039504;1364360
55014392;476350
48603701;283504
55039514;310792
54965698;1422099
55039515;197805
54951356;477372
55037027;979468
55039613;1363493
48603801;283504
48603901;311702
54918636;999986
54951363;313992
55014421;2596864
54918821;730869
54951371;242297
1833401;1047362
54918822;730872
54966730;2390644
55037043;351256
55013912;722116
55037437;639537
55014394;1608327
54951401;310294
54918823;730866
55037045;2107353
54965674;1422093
55037048;672149
55014003;1545666
1833801;308694
55037064;848135
55037068;979471
55037073;197512
55037439;1790660
55039614;198440
54918930;197382
55039560;1114466
54918934;259255
54951430;310014
48608501;204508
55037078;861010
55007338;308805
48609701;200257
54951474;310295
55014396;2044359
54919260;205304
55014395;2719335
55014395;849827
54965688;1422096
55037085;2107345
1834701;314106
55037487;2606550
55040030;2587883
55040071;311207
54951505;477367
55039644;2059015
55037442;700883
1834901;314106
55037109;351257
55040034;311207
55039664;1244214
55039669;597747
48626001;616279
55037113;1599551
54951513;313993
1835001;311681
54918947;1492744
54918949;617310
54951528;310293
48626101;616285
55040035;311207
48626201;616289
48626301;577127
54951532;403884
54918950;979092
1835901;358371
54951622;2049119
54951547;197805
55037151;848151
48628601;630734
55037445;1369734
54951992;312122
55014282;861370
54918972;317174
55037465;197540
54918974;312743
55004479;1552343
54985974;153823
54960299;2047241
54951585;1722370
55037169;861004
54951624;205305
55037485;1000990
54965661;1422093
55014405;849833
55014405;2719337
55014404;2044367
54951626;2590672
48632001;197319
55014408;2044363
48632801;403943
54932843;403884
55037181;979464
55040088;313002
55040036;401938
1840901;312133
55040037;2054257
54919262;577776
55014407;849833
55014407;2719337
1841001;198058
54837397;858744
55037447;897026
55037447;897021
54902619;351172
48637001;351250
54965626;1422086
1847501;197900
55014702;1482525
55005931;476556
54919259;282755
55014727;1148809
55014727;1148810
55037203;2562816
1847601;197901
54958857;242679
1847701;197902
1847801;199275
55014733;829539
55014728;1148798
55014728;1148797
54959622;1998462
54959622;402131
55037211;2103177
48640601;200329
48642001;349332
55014731;1148803
55014731;1148804
48643601;311726
55014571;809996
48657401;630734
55037220;848145
55039743;1308430
55014572;856664
55039748;1373491
54919026;359493
55014575;672149
55014705;199058
55037226;861007
55037486;1000990
54919029;617312
54965704;1422099
3127301;1116927
48659101;351250
55037449;880838
55037235;1599555
55014582;1918042
55014584;2283503
54919265;153823
54919263;153822
54919051;312745
54919264;639537
55040092;1363493
55040044;2000017
55014706;856373
54919058;617311
55037254;856783
55037453;2106343
54919063;312744
3133301;314231
55014707;349490
55014707;1998454
3133401;312961
55014589;311347
55039810;848131
55039813;1191138
54919261;205305
3143901;857709
3144101;250418
3145301;197391
55040046;312122
48660701;283504
55037454;1741046
55037454;1741050
54919065;349251
55037296;2591502
48660801;283504
3145901;903884
54919070;900575
3148601;1298861
3148701;1298870
3150801;197536
3150901;197535
55014598;388525
55014599;1592750
55040087;801849
55040087;808748
54919090;152916
55037323;2599096
55040053;476349
55037326;897745
55037329;2584320
55040056;692876
55040067;198440
55037458;1547225
55037342;2200175
55037342;596930
54955689;2200175
54955689;596930
55037483;197540
55037353;993458
55014708;226597
10025901;1012384
54919095;389201
48665001;403943
55020173;1053647
55037359;2044930
55037460;1373483
55014610;1014678
10036301;997285
54953035;1670316
55039926;2200175
55039926;596930
55020191;1053658
55037375;2562824
54968137;328160
54968137;241834
55037378;848140
54919106;1607792
48670801;200371
10046101;197577
55039982;596934
55039982;2200181
55014732;1148807
55014732;1148806
55014621;2265695
55037466;2693442
10046201;197580
55037402;2059015
55014710;402131
55014710;1998462
55040000;848140
55040063;1242992
55014632;1308428
55037506;351257
55021445;859040
55037513;2103177
54919128;349401
55037531;596930
55037531;2200175
54919137;359494
55014636;205285
55040083;197805
55040084;1114198
55014711;1998451
55014711;349545
55014734;897026
55014734;897021
55014641;834241
48737201;250535
55040085;1232086
55037539;979092
54919147;248376
55014729;1148801
55014729;1148800
55014712;314072
55014713;349547
55014713;1998460
10051901;1085945
55014725;1998454
55014725;349490
55040089;313002
55040093;867502
55040094;867508
55040095;1114198
54940298;1244214
54965614;1232082
55040096;1232082
55014652;2121098
55040097;1232086
55040098;1114198
54950292;809992
54919185;1607792
54919188;349405
54919365;141968
54989972;844900
55040099;1232082
54919381;402019
54919381;2123194
55040100;1232086
55040110;2059015
55040112;1114198
55040118;1232082
55037550;1232086
55022385;582671
55014678;1592742
55014679;1053652
55040133;1373483
54919391;314228
55037876;2099946
55014716;1998451
55014716;349545
55037581;199442
55037584;898715
48738201;847617
55014718;401938
55014687;867502
55037602;979485
55037877;2054257
54919403;205285
55040147;1232086
48740401;831103
55014698;1053655
55040160;1114198
48740801;1922763
48740801;1923424
55040168;1114198
54919419;197805
54919902;485496
55014721;314072
10084601;197782
55040169;1114198
55037621;2000025
54919904;1091646
55019875;861200
55015160;2121756
55040171;997550
54919905;483448
10108401;430103
55015165;432400
55037625;403943
55040172;1232082
10108501;430102
54919972;349553
54919972;1998458
55015166;864675
55015167;351256
55037650;979492
55040173;1232082
55040688;2054257
10111301;197942
55015176;2107353
48750201;430174
54937672;1147334
55040692;1727479
54919507;403957
54919973;1111018
55037891;1363493
54919526;900575
55040190;1232082
55040191;1232082
55037685;1234995
55040192;1373491
55037887;858744
55037717;2105811
48753401;197535
48753701;309374
55040200;997420
54919912;483450
55037906;1244214
55037747;979480
55037880;859052
54919914;483438
54919917;483444
55040202;1232086
55015193;903857
55037768;993458
48758901;861822
55015195;200096
54919918;578325
55015200;351257
55040222;1232082
55040713;1232086
55037895;483438
10157501;199343
55015646;403884
55015203;432402
55015207;312087
10157601;198142
55037818;1147334
55037825;311725
55015212;848140
55040246;1373483
55040695;311207
48762101;636671
48762201;636676
48762301;886666
55040719;884386
55040259;1232082
55015506;310132
55015218;2107345
54919674;314229
55040697;616492
55040697;616749
48763101;199487
48763201;199488
54919921;901546
54919921;901548
10162301;992447
55040318;1232082
55015226;848135
55015238;200094
55040335;1232086
54919707;403879
10164801;198181
55040345;1114198
48764101;197516
55037843;2682741
54919922;483438
54910425;197517
55040349;351108
55037883;664741
55015509;1986813
55040354;1373491
55037846;2055015
54919727;312950
55040355;1232086
55037884;401938
54919923;104748
48764701;2056895
54997922;1918042
48765001;311892
10165101;198509
54919925;903847
10198501;197682
55037902;606726
55015573;2196901
55015573;2196894
54919926;483440
55037903;606730
55015252;432401
55040367;1114198
55037920;825421
55007891;903857
48765201;245417
55037921;825427
54919927;1091652
55037922;884617
55040698;639537
55040381;1232086
54919932;855642
54919928;901546
54919928;901548
55038295;978946
55025697;1536484
54919800;197932
55040699;639537
55038296;978948
55037947;978941
55022274;582671
55040395;1310525
55015265;810000
55040401;1232086
55015514;308345
55038293;978944
54959617;402131
54959617;1998462
55040412;310793
54902620;351172
55037951;1666332
55040700;1998454
55040700;349490
55040417;636671
55040701;636676
10225301;309594
55038290;1369718
55040702;197986
55037959;1599551
54906444;310793
55015516;901550
55015516;901552
54932836;403884
54919865;867508
54920060;403957
55040427;1114198
55015519;1998451
55015519;349545
48772301;200345
55017488;824301
55037971;348804
55015523;197535
55040447;1373483
55015292;630734
55015294;617311
55015295;200060
10227901;1010900
55037972;349482
55040487;1551917
55022316;617312
55000858;153842
54945946;403966
55037980;2283230
55040498;312076
55038267;313210
55040501;1373491
55017487;824301
54945954;403967
55040506;1232086
55040714;1232086
55040512;1232082
55040705;997653
55037992;1422096
55037993;2725165
55037999;1666332
10228001;1010033
55038006;1116635
55038025;1116635
54920172;993458
55015306;349406
48775001;252487
55038269;2596957
55038269;2596958
54974749;310056
54920187;730866
54906435;310792
55040706;1359126
55040544;636676
55040718;349490
55040718;1998454
10228101;1010671
54920192;730866
48777801;197659
54920193;730869
55038040;1244214
54920842;483440
55038065;994008
54967531;308345
55038273;747193
55040570;314155
55038294;1369734
54920203;730872
54989964;844900
54920847;311891
55015323;1091839
55015528;901548
55015528;901546
55040711;483440
54920902;902739
54920902;902736
55040579;1232086
54920848;483448
54920216;730869
54920887;483440
10228301;1010759
55015729;2054981
55040587;197932
55040593;1232082
55038076;1666332
10229601;199099
55040717;1232086
48780301;283511
55040605;1232082
55040633;1918042
55015349;861769
48780501;283510
54920229;730869
55015364;996752
55038274;1663745
54920246;199406
10229701;416684
55040658;1114198
55040708;1667660
55038083;1422099
55038089;1116635
55040682;351107
54961242;597730
54920261;730866
54968252;349420
54974262;205285
55038090;284989
54920265;730866
54920270;730866
48788701;359817
54920921;197361
55015369;1310525
55015388;200095
55015405;1373491
48791701;283504
48791801;283504
48792101;199610
55038096;2671456
54920852;483450
48792401;153776
48792601;392657
48792901;153777
55015428;864681
55041578;849833
55041578;2719337
55015436;810000
54920287;730869
55038276;245317
55041579;2044363
55040753;1114198
55040788;1373483
54920905;902741
54920905;902744
48793201;389135
54920303;979092
55015448;309594
10235901;897666
54931980;312087
54986029;199224
54995455;310592
54920304;730872
55041571;861200
55040808;1922466
55040812;1232086
55040829;1232082
55041604;1232086
55040839;1232082
55038292;1369730
54920330;730872
48796701;351173
55022261;582671
55038125;1999581
48796801;351174
48796901;351175
55022388;582671
10237701;486131
54863127;311878
54920853;284989
48804101;104023
54951736;351256
55015477;311282
55041555;1667672
10240201;199745
55015480;809996
55040894;1232082
10241401;199950
55040895;1232086
48804901;1012711
10241501;199746
55040899;1232082
10245301;199444
54953287;476349
55015644;1363493
55015539;901558
55015539;901555
55015489;809987
55040917;606730
54920920;308135
54988673;199058
54948908;200060
55015675;314072
55040924;577033
55040933;1922474
10249401;866514
55038291;1369726
55041557;849827
55041557;2719335
10249501;866511
10249901;197687
55038284;2262440
55038174;1422093
11006801;1298857
55041558;2044359
11007101;308979
48810501;200060
55040953;606726
55038206;2000029
55041587;746606
55038301;2106343
55041591;1232086
55038286;845515
55040985;1232082
54942166;241975
11007501;857399
48815101;860805
55015680;597195
55015681;597195
55015682;597195
55015683;597195
55040994;1488574
48816001;197589
55000857;199246
55017123;199150
55017119;199149
48818201;349401
54920411;249875
55041006;1114198
55015684;597195
48822101;966768
55015685;597195
11007601;857395
48822201;966768
55015686;597195
55038249;205285
48822301;238084
55015687;597195
55041007;1373491
55017810;248288
55015688;597195
55015689;597195
55015696;597195
55015697;597195
55015698;597195
54931892;284205
55015702;597195
54920898;2001319
55015703;597195
55015704;597195
48822601;892531
55015705;597195
55015706;597195
11014901;198509
54920462;730866
11017301;313195
48822701;895202
55015707;597195
11018301;197807
48822801;895202
48822901;895202
55015708;597195
48823001;861463
55038264;1422086
48823101;861463
55038306;617312
55038307;617310
54920470;307666
55038308;617311
54953280;476345
55015709;597195
55038309;259255
55015710;597195
55041027;351256
11028801;582926
55015711;597195
55015712;597195
55015713;597195
54955758;596934
54955758;2200181
55015714;597195
55041032;1232086
55041038;351256
54920487;730872
54941572;616279
55015715;597195
55041040;1114198
55015716;597195
54932841;403884
55015717;597195
54968149;200096
55041573;849833
55041573;2719337
55041047;351256
48826701;582671
55015718;597195
55015719;597195
48827001;582671
48828601;861448
54931910;616285
11031301;199783
48828901;861448
11035601;197516
54920521;199283
55041590;829539
11035701;562108
55041586;997653
11035901;562108
11037401;857560
11038101;198052
54920549;730869
55041074;1232082
11038201;312086
48831101;198371
11038301;283504
54920559;2048566
55041077;1100075
11038401;283504
55041581;2044367
55041580;2719337
55041580;849833
11039401;835894
11039401;197553
55041126;314111
54920593;730872
11039501;241834
11039501;328160
48835801;485471
54920604;730869
55015784;1234995
55038715;1251720
54955762;596934
54955762;2200181
55038338;1116635
11040701;866514
55041132;1114198
48841801;197591
54920608;2123194
54920608;402019
55015788;200321
55015792;200321
48842101;831021
54920623;349251
11040801;866511
54920889;483444
55015797;200321
55041135;1114198
55041139;1918042
55041572;2719335
55041572;849827
55038723;808751
55038723;431737
55038355;1666332
55041589;198372
55038360;1666332
55038362;477367
55038375;1116635
55041185;2000029
48842701;891874
55038379;1666332
55041190;994008
54931916;616289
55038387;1666332
48844001;309076
55038392;1116635
11042601;905283
55041577;2044359
48844201;309078
55041575;849827
55041575;2719335
11042701;905269
55038400;636671
48844501;248377
55038405;1116635
54920888;483442
55015839;309098
55038406;1666332
55038409;1116635
11051301;856519
55041203;1232086
54920890;483448
55015841;809992
55041208;849329
55015842;205285
55038426;200172
55041210;1232082
55038431;824301
48844801;485471
55038439;403884
54920675;197805
55038441;1116635
54966386;313776
54920719;730872
55041226;848140
54920891;483450
54951065;313566
55018997;2168542
54920895;476556
55022285;582671
55015858;2200181
55015858;596934
48851801;1114466
55038447;309362
54921153;858751
11062001;1363493
11062101;1549367
55038719;431753
55038719;808744
11062201;1549372
54934640;1091155
54934640;2001564
54934640;1091158
54992185;314119
54921545;310432
54921571;1236084
55038454;1116635
55038457;477372
11067201;312748
54921183;199889
48852601;854873
11067301;312749
55038459;1545658
55038462;1116635
54921186;197843
55016098;402131
55016098;1998462
11068001;197807
54921190;197944
55041301;1232086
55038465;1666332
11074101;197797
55015875;205284
55038469;1116635
55016096;349490
55016096;1998454
55038475;1666332
55041305;1114466
55038486;809987
55038487;636676
55015878;616402
55015878;2200178
55038496;1666332
55038500;1116635
55038521;864681
55038525;810000
55015879;1359269
55041597;1232086
11074201;314029
55038527;1666332
54974263;205285
55016095;1998451
55016095;349545
55041325;1232082
54921247;151226
55038555;1116635
11075301;200036
55038705;1037045
11075502;200036
11075701;197530
55038558;809992
55038559;1666332
55038718;1363493
55038573;1116635
55015887;670026
11075802;197530
54921262;1356570
11075901;199523
55041564;314209
54921544;310431
55017785;1723770
54921573;861200
11078901;197382
11079101;311204
11079301;1093060
55041565;1727479
55015904;314135
55038591;809996
54818853;311289
55015909;810000
55038707;1114482
55038707;1114479
11089001;250259
55041399;1373491
55015910;2200175
55015910;596930
55041425;1373483
55041433;205285
54921511;1359126
55041596;2639936
55025237;1148809
55025237;1148810
48860301;308739
55038721;431754
55038721;808753
54932832;403884
55038606;1116635
55038608;1116635
49384201;349332
55038627;349482
55041567;977434
55041570;197932
55038635;1666332
54961246;597730
55038637;1666332
54921302;199888
55038649;1666332
55038654;1666332
11108001;197409
11111301;197319
55016132;237786
11111401;197320
55038674;2200181
55038674;596934
54921329;905024
55041601;313002
54993504;200224
11121101;199610
55038730;1243004
54921373;197844
55038732;1243012
49390001;2532159
49390001;313990
55041602;313002
11121401;252658
49390301;2532163
49390301;248642
11121601;312075
54921515;1366557
54921515;1366550
11122001;246246
55038744;198052
55015922;1607792
54936254;848151
55015923;596926
55015923;2200168
55025258;1148801
55025258;1148800
55015926;1364445
54921543;310430
55015927;2645244
55041603;313002
54931894;1356557
55015943;2645251
49391601;198370
55016097;349547
55016097;1998460
55039192;311724
54971883;582926
55039149;312199
55015952;309097
55015953;250798
55015963;809987
55015976;1918042
55041625;1114198
54972346;997420
55039207;1148809
55039207;1148810
55042027;898004
54971218;314184
55041639;1232082
55042029;833528
54922374;855642
54921805;197805
54922440;314153
11126501;994046
54921835;2611544
11131801;199310
54922355;1232086
49585601;197659
54921861;1232082
55042031;2044363
55042030;2719337
55042030;849833
11142701;197989
55016078;845515
55038758;861769
55041668;1232086
49586501;197659
11148801;259966
55042043;858101
55016079;1244214
11148901;328161
55041732;2103177
55015993;856845
54922431;1085945
54922362;901558
54922362;901555
55041744;197805
55041754;2607734
11163701;1010033
55039205;1148804
55039205;1148803
55039153;314154
55016000;248376
55038774;2282408
11173001;562108
54942822;860107
54922436;855642
55042034;2719337
55042034;849833
54941396;250943
55041784;242276
49594701;886666
49595201;886662
54955765;2200181
54955765;596934
55039198;746606
55041797;1373491
54949463;861568
55038792;104894
55038794;1243012
55038798;1243012
55041801;197805
55039210;1148807
55039210;1148806
54922364;1366557
54922364;1366550
54922013;198382
55039218;855642
54960146;313565
49596401;1234853
49596501;313195
11185401;866514
55041845;1244214
55041849;1114198
54922068;197932
49597301;198051
11185501;866511
54922072;1094495
55038810;311724
55042040;858092
54922088;432401
55041864;1232082
55023963;1246326
55038815;1243004
55025241;1148797
55025241;1148798
11199301;250435
55042051;430174
11199501;856845
55038819;722126
11199601;856762
55038829;1726637
55038837;2562816
11200301;105021
54974250;205284
55039211;1012895
11206801;250547
55006019;313210
54966334;314286
55006004;313209
11206901;250546
11213501;358371
11213601;309370
55041874;198440
11216801;1549372
11217101;1363493
11219201;245417
11219601;310672
54922383;312199
11219701;314035
54991471;1373491
55006009;317160
55041898;856664
54950591;403875
55042053;2590052
55042053;2590051
55016051;2630215
11220101;197381
54943706;310793
11220401;199560
55016090;403967
55041933;1232086
54922430;1085945
54943697;310792
55042044;1100075
55041967;1373483
54922371;597850
55039156;1114479
55039156;1114482
54922273;861200
55042036;200093
55039157;1667672
11229001;307730
55016308;730872
55039159;312199
11233501;854873
55016630;2532331
55016633;2532343
55016632;2532339
55042042;858098
55016628;2532322
55016631;2532335
55016635;2532305
55016629;2532327
55042041;858095
54922315;1299021
55016634;2532347
11235101;978006
55016316;2532314
55039161;616749
55039161;616492
11235201;1432291
11237401;199487
11240601;1236190
55042017;1868018
11240701;1236179
55016671;205304
55016317;2283507
54797250;198014
55016318;577033
54922432;198440
55042019;2107345
11242901;199559
55016320;999986
55016321;1364445
55042039;2044367
55042038;849833
55042038;2719337
55016324;670026
49616001;858744
49618101;313988
55042069;884617
55042071;825427
49618201;246262
54922384;312199
54922385;312199
54961238;597730
55016663;1998460
55016663;349547
55042072;197805
55016338;199211
55042077;825427
55042078;825427
55042659;1369726
54932820;643019
55016343;999991
54957036;388517
55016345;199802
55016349;1116927
54922572;197932
55042108;825421
55016664;1998462
55016664;402131
55016350;328160
55016350;241834
54922589;854901
55016637;861200
11262201;308694
55042115;1422086
11262301;486131
55016355;730869
55016641;313160
55042672;849833
55042672;2719337
54925820;311237
55016662;1998458
55016662;349553
54922591;351267
55042673;2044363
49626801;312199
49627001;312199
54991465;602393
49630901;849395
54958855;242679
54863128;311878
54922918;349545
54922918;1998451
54958858;242679
54942222;977438
54948379;977434
49644401;199703
55016369;730866
49644501;153331
55042120;825421
55042125;825421
55042127;825427
11268501;1298870
55042132;825421
55042674;849833
55042674;2719337
55042675;2044367
55042135;884617
55022411;582671
55042138;884617
55016373;1359269
49644601;153332
55016377;348812
55016643;314167
55042145;1244214
55016669;1012895
55042146;884617
54922886;310793
55042688;1369726
55042151;1114198
49646401;311282
55016668;1012895
49646501;311282
55042157;825421
55042160;884617
55042660;1369730
55042178;884617
55042179;884617
55042180;825427
49647701;312136
49647801;312137
55016666;248108
49647901;312138
55042183;636676
11277701;283671
54922640;854905
55042638;2596958
55042638;2596957
55042639;349545
55042639;1998451
11277801;105586
49648301;722134
11280001;836466
11284801;308979
49648401;722126
11288501;978010
55042197;2200175
55042197;596930
49650701;197782
55042200;825421
55042689;1369730
54922919;1998454
54922919;349490
55042210;1232082
55017498;2591502
54953036;1670316
55042218;825427
55016665;248108
55016667;2045491
54922921;1998462
54922921;402131
54922888;1366550
54922888;1366557
11289901;1010033
54922668;351266
54922890;700883
54922910;757712
54922690;2049127
55016648;312078
55000864;199247
55016649;639537
54816280;402109
54922700;1005924
55042220;2588561
54922916;1363493
54922912;2049119
54922920;349547
54922920;1998460
54922713;865159
54952241;1091839
55042221;1232086
55042222;1116635
55042662;1369734
55042234;825421
54922731;349420
54936756;672569
54936756;844994
54932846;403884
54922767;865157
55016661;1998454
55016661;349490
55018993;1000913
55016650;2283522
11293301;204508
11293401;204508
55042241;636671
55016499;2283520
55042666;636676
55042244;825421
11296001;854801
55016505;1000001
55016536;999996
55016651;860231
55016652;205323
55016660;349545
55016660;1998451
54922906;283639
55042661;1535454
55042641;1998462
55042641;402131
11298201;104481
55016556;999967
55017478;427111
55016670;282755
55016584;2562816
55016658;314214
55042251;825427
55017499;2599096
54922786;314072
11303001;199709
54922915;1363493
54922911;2049111
11305901;199708
11314001;207362
11316901;312563
11317201;756209
55042657;1369718
55042687;1369718
11322701;892531
55042287;1422093
11322801;895202
54793788;313222
11324101;866514
11324201;866511
55016611;2283511
55042299;825421
54922901;317160
55016615;2283511
54922848;432400
55042320;825427
54931950;825427
55042668;2719337
55042668;849833
55016616;867508
55042330;884617
54922903;849833
54922903;2719337
11325201;978010
55016672;205305
11326201;886662
55016676;199211
55016677;199211
55016678;1116927
54965671;1422093
54941436;1592750
54936926;2719335
54936926;849827
54923014;1356574
11326501;808917
54923027;314072
55042333;312834
55042335;1422099
54923037;1946838
54923398;857326
54923399;349556
55042346;825427
55042349;884617
55016744;1373491
55042670;849827
55042670;2719335
11328401;434286
55017064;1723476
55017061;801849
55017061;808748
55042671;2044359
55017066;1037179
55042356;825427
49661301;141997
54923058;349479
54911083;312744
11330101;307666
54953615;483448
55042369;825421
55042393;1666332
11330301;198440
11331801;199436
11332201;310537
54923073;314072
55016764;389243
11332901;1922763
11332901;1923424
55022309;582671
55017065;1037045
11333001;1922765
11333001;1923426
55022292;582671
55042409;1422096
11336001;311700
55017062;808751
55017062;431737
55016780;809992
55042420;857702
54986786;722134
11341401;312301
49668801;309594
54923107;1946830
11355901;310289
54923419;1095712
54923419;1095716
54923115;403957
55017079;310432
11358401;857169
11358501;857183
11359901;197797
54923123;1946842
11361001;978006
11367901;197530
11369501;199689
55042658;884385
55042439;636671
55016862;349434
55016863;2475854
11369601;199690
11374401;252062
54824313;351266
54824314;351267
11374901;142125
55017063;431754
55017063;808753
55017082;2635020
54923161;349480
55042444;2591481
55017077;310430
55042645;1998451
55042645;349545
55042477;205285
55042483;2045951
55017051;314214
11375701;197754
11375901;252658
55042494;884617
55017060;808744
55017060;431753
55016943;349406
11376601;197901
55042500;1726637
11376701;199275
49681201;197320
54966604;197527
49682401;886662
11377901;199379
11377901;402505
55042527;2532318
11379601;1150836
55042656;2590052
55042656;2590051
55042676;312840
55042542;1649485
55042650;349545
55042650;1998451
54923403;313002
54967530;308345
55017052;153822
49682701;886666
54986801;722126
55016954;2205472
11383201;108449
54923416;597850
49687001;349407
54923186;200060
55042584;2472783
55017078;310431
54974312;1723476
11384101;310592
55042669;2719335
55042669;849827
55042690;1369734
49687101;349409
54923420;1095716
54923420;1095712
11385801;153098
55017057;1986813
11386001;1922765
11386001;1923426
54923209;2123194
54923209;402019
49687201;349410
11386101;1923424
11386101;1922763
54947554;392634
11388201;978010
49687301;349408
54902623;351172
54824293;313160
11399001;105586
54969127;744842
55022263;582671
55042652;1667676
54985575;1037045
55017445;153880
55042654;401938
54931947;825427
55042664;200064
11399401;562084
55042698;2059015
55042700;1114198
55017430;668366
55042704;665033
55043036;608328
55042715;359817
11402801;246461
55042718;200095
55017183;2532318
54923364;311975
55017193;1364435
55042720;861769
55042722;349401
54923425;476345
55042723;402019
55042723;2123194
54923426;476349
55017208;665042
55017210;2591489
55042724;403854
54923427;476350
55017444;1998458
55017444;349553
54923428;476351
54948917;200060
55043011;197988
49695601;239177
11410801;151029
54942167;241975
55042729;198052
55042736;1116635
55009434;312645
11412101;251878
55017483;1092357
54923891;153777
54963173;1010624
55017240;856834
55017433;311464
11412901;854801
55022293;582671
55017261;313996
55042740;403853
55022299;582671
49712501;351250
11414701;1191256
55042751;1232086
55042755;349405
54958834;313211
55042763;1666332
11420101;197932
49716801;199592
49721401;863669
49721501;310346
49725201;308739
11421101;978006
11422401;313521
54923648;349480
55042764;1232082
55017276;310965
54992202;311975
11423601;309172
55017303;864675
54923657;979471
55017436;311891
55042767;401971
55043034;897026
55043034;897021
55017312;197805
55021442;859040
54942821;860107
54808988;199119
54993500;311759
49728901;430102
54812983;141968
55043035;387013
55042784;1232082
55017323;993458
54923885;197577
55017437;260218
54947659;197535
55042789;2591489
54923883;845034
54923883;721796
55017383;197805
49762001;310346
55017388;905041
55042793;403855
49762101;197361
54923880;892646
54923660;389135
11428301;310132
49762201;308135
54923671;197517
55017502;2599096
55042829;388082
55018990;1000913
55022269;582671
11430101;892646
55017409;2283503
55017495;2591502
49763501;197805
55043015;402131
55043015;1998462
49763701;310346
55042846;1114198
11430401;310132
55043016;636676
54923889;199318
55042853;636671
11430601;310796
54960357;198359
55043018;2719337
55043018;849833
54799374;197361
55043017;2044367
11430701;312563
55043026;862016
55043026;862013
55000436;1989500
55017737;746606
54799375;308135
54923706;2123194
54923706;402019
55017513;312641
54923892;153776
55042877;1232086
54923716;312941
55017528;861769
54954344;283317
55017529;310965
54923721;979468
54994440;252559
55022273;582671
54923730;487056
11437101;312563
55017531;200224
11437201;312564
54805564;310346
11438401;311878
55017768;197987
49765901;1549372
55017542;310434
11441901;199622
11442001;199817
55017739;198200
54936217;848140
11443901;199823
11443901;433853
54923748;349479
54923753;197516
55043023;197540
54923890;392657
49766001;897745
54923872;485496
49766401;197989
49766501;197989
54923893;312199
49766601;197989
54948394;1357541
55043027;862022
55043027;862019
55042900;205284
49767401;197361
55017593;1232086
54923774;582671
55042914;1924313
11449101;197380
11449301;866514
55017610;205284
54923789;349478
55042936;1722370
54923792;484814
11449401;866511
49767601;308135
55043028;862025
55043028;862028
55042965;200060
55042969;636676
55017770;358917
55017628;1873983
11449501;857709
55042984;197805
55043024;862011
55043024;862006
54936233;848145
11449601;857696
54923801;312938
11449801;199329
55017640;861769
11449901;198032
55017645;260243
55017767;197986
55017764;2590051
55017764;2590052
55017674;205285
55043021;416684
55017689;1232082
55017690;1310525
55017769;900575
54941474;2059015
11450101;199560
11450201;897666
49769201;310858
54924053;200329
55022303;582671
11450401;856519
11450501;856578
54924058;199119
55017718;2532318
55043634;311207
55017866;2562824
54985099;310015
55043074;1232082
55043076;825411
55043078;1232086
55043080;856664
49786901;197628
11466201;310965
55017880;1918042
55043089;2535750
55043686;197540
55043677;1369734
55043683;616492
55043683;616749
55043103;825421
55043105;1483744
54924490;198440
55043675;1369726
54991423;205304
55043663;1012895
55017881;2611544
54924086;349479
55018281;311207
54924480;860805
55043691;311207
49789901;197361
55043119;1373491
